id,claim,human_response,prompt,method,model,llm_prediction,llm_delegate,reasoning_tokens,trace,timestamp
10537,"Mineralnye Vody Airport's highest change in passenger traffic was in 2012 when it spiked by 32.4% from over 960,000 to 1.2 million.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Mineralnye Vody Airport's highest change in passenger traffic was in 2012 when it spiked by 32.4% from over 960,000 to 1.2 million..",cot,gpt-5-nano-2025-08-07,0,,960,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Mineralnye Vody Airport's highest change in passenger traffic was in 2012 when it spiked by 32.4% from over 960,000 to 1.2 million..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
8693,The Michigan State Spartans football team played ten matches in the 1932 college football season.,0,You are helping Person 1 with fact-checking. This statement needs to be checked: The Michigan State Spartans football team played ten matches in the 1932 college football season..,cot,gpt-5-nano-2025-08-07,0,,1088,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The Michigan State Spartans football team played ten matches in the 1932 college football season..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
24279,"AreaDem is a centre to centre-left  political party with Christian left ideology, with Dario Franceschini as leader and Paolo Gentiloni as a member.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: AreaDem is a centre to centre-left  political party with Christian left ideology, with Dario Franceschini as leader and Paolo Gentiloni as a member..",cot,gpt-5-nano-2025-08-07,0,,1152,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: AreaDem is a centre to centre-left  political party with Christian left ideology, with Dario Franceschini as leader and Paolo Gentiloni as a member..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
44771,"Vicente Fernández has been nominated for many Lo Nuestro awards, several of which he has won, including the 1989 and 1991 Regional Mexican Artist awards, the 1992 Regional Mexican Male Artist of the Year award, the 2003 People's Internet Choice Award: Regional Mexican, and the 2007 Ranchera Performance award.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Vicente Fernández has been nominated for many Lo Nuestro awards, several of which he has won, including the 1989 and 1991 Regional Mexican Artist awards, the 1992 Regional Mexican Male Artist of the Year award, the 2003 People's Internet Choice Award: Regional Mexican, and the 2007 Ranchera Performance award..",cot,gpt-5-nano-2025-08-07,1,,1472,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Vicente Fernández has been nominated for many Lo Nuestro awards, several of which he has won, including the 1989 and 1991 Regional Mexican Artist awards, the 1992 Regional Mexican Male Artist of the Year award, the 2003 People's Internet Choice Award: Regional Mexican, and the 2007 Ranchera Performance award..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
30439,"There are ten listed buildings in Upper Denton, a civil parish in England.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: There are ten listed buildings in Upper Denton, a civil parish in England..",cot,gpt-5-nano-2025-08-07,0,,896,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: There are ten listed buildings in Upper Denton, a civil parish in England..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
67384,"Edward Heffron was a soldier who served as a machine gunner during the battle of the Bulge and helped liberate the Kaufering concentration camp in Landsberg, Germany.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Edward Heffron was a soldier who served as a machine gunner during the battle of the Bulge and helped liberate the Kaufering concentration camp in Landsberg, Germany..",cot,gpt-5-nano-2025-08-07,0,,2432,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Edward Heffron was a soldier who served as a machine gunner during the battle of the Bulge and helped liberate the Kaufering concentration camp in Landsberg, Germany..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
69162,Augustus Garrett represented the Republican Party as a councilor in the city of New York.,0,You are helping Person 1 with fact-checking. This statement needs to be checked: Augustus Garrett represented the Republican Party as a councilor in the city of New York..,cot,gpt-5-nano-2025-08-07,0,,384,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Augustus Garrett represented the Republican Party as a councilor in the city of New York..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
54589,"The Trout Beck, a fast flowing stream of the Lake District in North West England, skirts Hird Wood on its eastern side before subsuming Hagg Gill at the 460 feet (140 m) contour, then this latter tributary drains the fells around the course of the old Roman road.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: The Trout Beck, a fast flowing stream of the Lake District in North West England, skirts Hird Wood on its eastern side before subsuming Hagg Gill at the 460 feet (140 m) contour, then this latter tributary drains the fells around the course of the old Roman road..",cot,gpt-5-nano-2025-08-07,0,,1024,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The Trout Beck, a fast flowing stream of the Lake District in North West England, skirts Hird Wood on its eastern side before subsuming Hagg Gill at the 460 feet (140 m) contour, then this latter tributary drains the fells around the course of the old Roman road..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
78401,Caoineag is another version of this death spirit where she appears outside sick peoples houses.,1,You are helping Person 1 with fact-checking. This statement needs to be checked: Caoineag is another version of this death spirit where she appears outside sick peoples houses..,cot,gpt-5-nano-2025-08-07,1,,1856,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Caoineag is another version of this death spirit where she appears outside sick peoples houses..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
16668,"MetaTrader 4 (an electronic trading platform) was developed by Metaquotes Software Corp., but never licensed.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: MetaTrader 4 (an electronic trading platform) was developed by Metaquotes Software Corp., but never licensed..",cot,gpt-5-nano-2025-08-07,0,,576,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: MetaTrader 4 (an electronic trading platform) was developed by Metaquotes Software Corp., but never licensed..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
61764,"1949 Clemson Tigers football team won four games, lost four games and tied in two games.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: 1949 Clemson Tigers football team won four games, lost four games and tied in two games..",cot,gpt-5-nano-2025-08-07,0,,1344,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: 1949 Clemson Tigers football team won four games, lost four games and tied in two games..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
67662,"Gabriele Schild from Switzerland (a country situated at the confluence of Western, Central, and Southern Europe) was the champion of the 1985 Berlin Marathon with a time of 2:33:51; followed by Margit Quell from West Germany with a time of 2:42:21.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Gabriele Schild from Switzerland (a country situated at the confluence of Western, Central, and Southern Europe) was the champion of the 1985 Berlin Marathon with a time of 2:33:51; followed by Margit Quell from West Germany with a time of 2:42:21..",cot,gpt-5-nano-2025-08-07,0,,1088,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Gabriele Schild from Switzerland (a country situated at the confluence of Western, Central, and Southern Europe) was the champion of the 1985 Berlin Marathon with a time of 2:33:51; followed by Margit Quell from West Germany with a time of 2:42:21..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
47453,"The large team hill ski jumping event at the 2010 Winter Olympics was won by Austria's team, including Wolfgang Loitzl, who had seven individual career victories from 1998 to 2003.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: The large team hill ski jumping event at the 2010 Winter Olympics was won by Austria's team, including Wolfgang Loitzl, who had seven individual career victories from 1998 to 2003..",cot,gpt-5-nano-2025-08-07,0,,1152,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The large team hill ski jumping event at the 2010 Winter Olympics was won by Austria's team, including Wolfgang Loitzl, who had seven individual career victories from 1998 to 2003..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
7032,"The etymology of Desert wheatear came from the Latin word ""deserti,"" which means ""dessert"" and ""wheat,"" referring to the prominent wheat found in some of its species.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: The etymology of Desert wheatear came from the Latin word ""deserti,"" which means ""dessert"" and ""wheat,"" referring to the prominent wheat found in some of its species..",cot,gpt-5-nano-2025-08-07,0,,640,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The etymology of Desert wheatear came from the Latin word ""deserti,"" which means ""dessert"" and ""wheat,"" referring to the prominent wheat found in some of its species..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
26297,Carolyn Porco graduated from the Massachusetts Institute of Technology and is leader of the Cassini Imaging Team.,0,You are helping Person 1 with fact-checking. This statement needs to be checked: Carolyn Porco graduated from the Massachusetts Institute of Technology and is leader of the Cassini Imaging Team..,cot,gpt-5-nano-2025-08-07,1,,2240,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Carolyn Porco graduated from the Massachusetts Institute of Technology and is leader of the Cassini Imaging Team..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
83704,"Culture of microalgae in hatcheries include various species such as Chlorella vulgaris and Dunaliella salina, a type of halophile green micro-algae especially found in sea salt fields..",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Culture of microalgae in hatcheries include various species such as Chlorella vulgaris and Dunaliella salina, a type of halophile green micro-algae especially found in sea salt fields...",cot,gpt-5-nano-2025-08-07,1,,768,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Culture of microalgae in hatcheries include various species such as Chlorella vulgaris and Dunaliella salina, a type of halophile green micro-algae especially found in sea salt fields...

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
14101,The plot of My Growing Pains involves the doctors throwing a surprise party for a colleagues 65th birthday that leads to the discovery of his age and his retirement.,0,You are helping Person 1 with fact-checking. This statement needs to be checked: The plot of My Growing Pains involves the doctors throwing a surprise party for a colleagues 65th birthday that leads to the discovery of his age and his retirement..,cot,gpt-5-nano-2025-08-07,0,,576,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The plot of My Growing Pains involves the doctors throwing a surprise party for a colleagues 65th birthday that leads to the discovery of his age and his retirement..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
85423,"Foveolina is in the Anthemideae tribe, within the Asteraceae family, and under the Asterales order.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Foveolina is in the Anthemideae tribe, within the Asteraceae family, and under the Asterales order..",cot,gpt-5-nano-2025-08-07,0,,1024,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Foveolina is in the Anthemideae tribe, within the Asteraceae family, and under the Asterales order..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
36959,20 American Provisional Aero Squadrons were organized in the month of July 1918 alone.,0,You are helping Person 1 with fact-checking. This statement needs to be checked: 20 American Provisional Aero Squadrons were organized in the month of July 1918 alone..,cot,gpt-5-nano-2025-08-07,0,,512,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: 20 American Provisional Aero Squadrons were organized in the month of July 1918 alone..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
8292,"Till Death Do Us Party is the debut studio album from American singer-songwriter Adore Delano which was released through Sidecar Records on June 3, 2014 and was made available to pre-order on May 29, 2014.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: Till Death Do Us Party is the debut studio album from American singer-songwriter Adore Delano which was released through Sidecar Records on June 3, 2014 and was made available to pre-order on May 29, 2014..",cot,gpt-5-nano-2025-08-07,1,,960,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Till Death Do Us Party is the debut studio album from American singer-songwriter Adore Delano which was released through Sidecar Records on June 3, 2014 and was made available to pre-order on May 29, 2014..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
74934,"The phrase ""The show must go on"" had its origination in show business, a term that refers to all aspects of the entertainment industry.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: The phrase ""The show must go on"" had its origination in show business, a term that refers to all aspects of the entertainment industry..",cot,gpt-5-nano-2025-08-07,1,,832,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The phrase ""The show must go on"" had its origination in show business, a term that refers to all aspects of the entertainment industry..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
36592,Susan Kohner was involved with three awards between 1958 and 1962 one of which was the Laurel Awards.,1,You are helping Person 1 with fact-checking. This statement needs to be checked: Susan Kohner was involved with three awards between 1958 and 1962 one of which was the Laurel Awards..,cot,gpt-5-nano-2025-08-07,0,,1984,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Susan Kohner was involved with three awards between 1958 and 1962 one of which was the Laurel Awards..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
20921,"Frank Williamson first headed Parks Canada from 1911 to 1936, followed by J. B. Harkin from 1936 - 1941.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: Frank Williamson first headed Parks Canada from 1911 to 1936, followed by J. B. Harkin from 1936 - 1941..",cot,gpt-5-nano-2025-08-07,1,,1472,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Frank Williamson first headed Parks Canada from 1911 to 1936, followed by J. B. Harkin from 1936 - 1941..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
43917,"During the season of 2004–05, Anthony Gerrard made three goals for Everton, and in the 2019–20 season, he made three goals for Chesterfield.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: During the season of 2004–05, Anthony Gerrard made three goals for Everton, and in the 2019–20 season, he made three goals for Chesterfield..",cot,gpt-5-nano-2025-08-07,0,,896,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: During the season of 2004–05, Anthony Gerrard made three goals for Everton, and in the 2019–20 season, he made three goals for Chesterfield..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
28988,"The Show Grounds Greyhound Track was built to hold 20,000 people, with a tram service to Ballintemple; the location was criticised however, and the Cork Greyhound Stadium was soon constructed in 1936, and was supposed ot host the Irish Greyhound Derby in 1941, but it was canceled dur to foot-and-mouth disease.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: The Show Grounds Greyhound Track was built to hold 20,000 people, with a tram service to Ballintemple; the location was criticised however, and the Cork Greyhound Stadium was soon constructed in 1936, and was supposed ot host the Irish Greyhound Derby in 1941, but it was canceled dur to foot-and-mouth disease..",cot,gpt-5-nano-2025-08-07,0,,1664,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The Show Grounds Greyhound Track was built to hold 20,000 people, with a tram service to Ballintemple; the location was criticised however, and the Cork Greyhound Stadium was soon constructed in 1936, and was supposed ot host the Irish Greyhound Derby in 1941, but it was canceled dur to foot-and-mouth disease..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
71533,"1968 Five Nations Championship had five teams, one of which was france with head coach Jean Prat(1 August 1923 – 25 February 2005).",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: 1968 Five Nations Championship had five teams, one of which was france with head coach Jean Prat(1 August 1923 – 25 February 2005)..",cot,gpt-5-nano-2025-08-07,0,,1600,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: 1968 Five Nations Championship had five teams, one of which was france with head coach Jean Prat(1 August 1923 – 25 February 2005)..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
16940,"The nuclear pore complex (NPC) is made up of approximately thirty different proteins known as nucleoporins, one of which is the 98 kD which is produced via a biogenesis pathway that includes the synthesis and proteolytic cleavage of an 186 kD precursor protein.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: The nuclear pore complex (NPC) is made up of approximately thirty different proteins known as nucleoporins, one of which is the 98 kD which is produced via a biogenesis pathway that includes the synthesis and proteolytic cleavage of an 186 kD precursor protein..",cot,gpt-5-nano-2025-08-07,1,,896,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The nuclear pore complex (NPC) is made up of approximately thirty different proteins known as nucleoporins, one of which is the 98 kD which is produced via a biogenesis pathway that includes the synthesis and proteolytic cleavage of an 186 kD precursor protein..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
82446,"French comedian and actor, Laurent Ournac, starred in several television series and movies from 2006-2014, including Les Enfants J'adore, Nos Chers Voisins and Ma Soeur est moi.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: French comedian and actor, Laurent Ournac, starred in several television series and movies from 2006-2014, including Les Enfants J'adore, Nos Chers Voisins and Ma Soeur est moi..",cot,gpt-5-nano-2025-08-07,0,,768,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: French comedian and actor, Laurent Ournac, starred in several television series and movies from 2006-2014, including Les Enfants J'adore, Nos Chers Voisins and Ma Soeur est moi..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
12526,"In the 1870s Monreith Estate (also called ""Milltown of Monreith"") is covered about 16,000 acres (65 km), and the Monreith House is surrounded by woodlands and looks towards the White Loch of Myrton in the Mochrum area.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: In the 1870s Monreith Estate (also called ""Milltown of Monreith"") is covered about 16,000 acres (65 km), and the Monreith House is surrounded by woodlands and looks towards the White Loch of Myrton in the Mochrum area..",cot,gpt-5-nano-2025-08-07,1,,1536,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: In the 1870s Monreith Estate (also called ""Milltown of Monreith"") is covered about 16,000 acres (65 km), and the Monreith House is surrounded by woodlands and looks towards the White Loch of Myrton in the Mochrum area..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
27168,Gornji Ivanjci is in the Slovenian muncipality of Gornja Radgona.,1,You are helping Person 1 with fact-checking. This statement needs to be checked: Gornji Ivanjci is in the Slovenian muncipality of Gornja Radgona..,cot,gpt-5-nano-2025-08-07,1,,1344,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Gornji Ivanjci is in the Slovenian muncipality of Gornja Radgona..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
45302,Wally Butterworth (1901-1974) covered the Chicago Civic Opera and was hired as the announcer of Vox Pop before the show moved to CBS radio.,1,You are helping Person 1 with fact-checking. This statement needs to be checked: Wally Butterworth (1901-1974) covered the Chicago Civic Opera and was hired as the announcer of Vox Pop before the show moved to CBS radio..,cot,gpt-5-nano-2025-08-07,0,,640,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Wally Butterworth (1901-1974) covered the Chicago Civic Opera and was hired as the announcer of Vox Pop before the show moved to CBS radio..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
70915,Footscray JUST has never placed higher than third in the NSL; their highest position ranking was in 1985 when they placed eighth.,0,You are helping Person 1 with fact-checking. This statement needs to be checked: Footscray JUST has never placed higher than third in the NSL; their highest position ranking was in 1985 when they placed eighth..,cot,gpt-5-nano-2025-08-07,1,,2880,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Footscray JUST has never placed higher than third in the NSL; their highest position ranking was in 1985 when they placed eighth..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:42:28
48033,"After Lionel Beaumont Thomas decided to retire on health grounds in 1933, Cartland was chosen to replace him in Herbert Austin's former constituency of King's Norton, Birmingham; then he won in the 1935 election, and became one of the youngest MPs in the Commons.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: After Lionel Beaumont Thomas decided to retire on health grounds in 1933, Cartland was chosen to replace him in Herbert Austin's former constituency of King's Norton, Birmingham; then he won in the 1935 election, and became one of the youngest MPs in the Commons..",cot,gpt-5-nano-2025-08-07,0,,2112,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: After Lionel Beaumont Thomas decided to retire on health grounds in 1933, Cartland was chosen to replace him in Herbert Austin's former constituency of King's Norton, Birmingham; then he won in the 1935 election, and became one of the youngest MPs in the Commons..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
53657,"The Overland Telegraph was completed in the early 1870s and led to the first leases being taken up in the area shortly afterward, but many were surrendered in 1889 for non-payment of rent.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: The Overland Telegraph was completed in the early 1870s and led to the first leases being taken up in the area shortly afterward, but many were surrendered in 1889 for non-payment of rent..",cot,gpt-5-nano-2025-08-07,0,,512,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The Overland Telegraph was completed in the early 1870s and led to the first leases being taken up in the area shortly afterward, but many were surrendered in 1889 for non-payment of rent..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
89954,"In the second round of 1975 PGA Championship, Bruce Crampton and Hale Irwin tied for the first place.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: In the second round of 1975 PGA Championship, Bruce Crampton and Hale Irwin tied for the first place..",cot,gpt-5-nano-2025-08-07,0,,960,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: In the second round of 1975 PGA Championship, Bruce Crampton and Hale Irwin tied for the first place..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
51652,Behshad Yavarzadeh had four football assist goals in the 2010-11 Arabian Gulf League and another one assist in the Azadegan League 2011-12 season.,1,You are helping Person 1 with fact-checking. This statement needs to be checked: Behshad Yavarzadeh had four football assist goals in the 2010-11 Arabian Gulf League and another one assist in the Azadegan League 2011-12 season..,cot,gpt-5-nano-2025-08-07,0,,960,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Behshad Yavarzadeh had four football assist goals in the 2010-11 Arabian Gulf League and another one assist in the Azadegan League 2011-12 season..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
12261,Javier Andorrà Julia (born 7 June 1985) is an Andorran international footballer who plays for the B-team of FC Andorra as a forward.,1,You are helping Person 1 with fact-checking. This statement needs to be checked: Javier Andorrà Julia (born 7 June 1985) is an Andorran international footballer who plays for the B-team of FC Andorra as a forward..,cot,gpt-5-nano-2025-08-07,0,,640,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Javier Andorrà Julia (born 7 June 1985) is an Andorran international footballer who plays for the B-team of FC Andorra as a forward..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
29149,"DeFerriere House, located at Madison County, New York, is a 3-hectare Greek Revival house built in 1832.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: DeFerriere House, located at Madison County, New York, is a 3-hectare Greek Revival house built in 1832..",cot,gpt-5-nano-2025-08-07,0,,512,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: DeFerriere House, located at Madison County, New York, is a 3-hectare Greek Revival house built in 1832..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
66293,"From 1880 to 1881, William Moore Johnson served as a Solicitor General for Ireland, then sworn a member of the Privy Council of Ireland and made Attorney General for Ireland.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: From 1880 to 1881, William Moore Johnson served as a Solicitor General for Ireland, then sworn a member of the Privy Council of Ireland and made Attorney General for Ireland..",cot,gpt-5-nano-2025-08-07,0,,1408,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: From 1880 to 1881, William Moore Johnson served as a Solicitor General for Ireland, then sworn a member of the Privy Council of Ireland and made Attorney General for Ireland..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
21099,"Bothriocline is a tribe of Vernonieae in the family Asteraceae, order Asterales and kingdom Angiosperms.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: Bothriocline is a tribe of Vernonieae in the family Asteraceae, order Asterales and kingdom Angiosperms..",cot,gpt-5-nano-2025-08-07,0,,448,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: Bothriocline is a tribe of Vernonieae in the family Asteraceae, order Asterales and kingdom Angiosperms..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
94946,"The scientific classification of Orodus is kingdom animalia, phylum chordata and can be found in Angola.",0,"You are helping Person 1 with fact-checking. This statement needs to be checked: The scientific classification of Orodus is kingdom animalia, phylum chordata and can be found in Angola..",cot,gpt-5-nano-2025-08-07,0,,960,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The scientific classification of Orodus is kingdom animalia, phylum chordata and can be found in Angola..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
7060,"The Energie Group, whose headquarters is located in Milton Keynes, England (2011 population 229,941) signed its 100,000th member in 2014, and now has close to 100 clubs across the UK, Europe and the Middle East.",1,"You are helping Person 1 with fact-checking. This statement needs to be checked: The Energie Group, whose headquarters is located in Milton Keynes, England (2011 population 229,941) signed its 100,000th member in 2014, and now has close to 100 clubs across the UK, Europe and the Middle East..",cot,gpt-5-nano-2025-08-07,0,,1152,"[PROMPT]
You are helping Person 1 with fact-checking. This statement needs to be checked: The Energie Group, whose headquarters is located in Milton Keynes, England (2011 population 229,941) signed its 100,000th member in 2014, and now has close to 100 clubs across the UK, Europe and the Middle East..

Respond with a single digit ONLY: 1 (support) or 0 (refute) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:42:28
